INTERVALSTARTTIME_GMT,MWh_buy,MWh_sell,MW_buy
09:05:00,55.840737142857144,55.093737142857144,0.0
09:10:00,55.22271857142857,54.475718571428565,0.0
09:15:00,50.25605,49.50905,0.0
09:20:00,48.527702857142856,47.780702857142856,0.0
09:25:00,43.41260142857142,42.66560142857143,0.0
09:30:00,45.88543571428572,45.13843571428572,0.0
09:35:00,46.11795428571429,45.370954285714284,0.0
09:40:00,44.85342000000001,44.10642000000001,0.0
09:45:00,42.99347,42.246469999999995,0.0
09:50:00,43.68911714285714,42.94211714285715,0.0
09:55:00,43.658660000000005,42.91166,0.0
10:00:00,56.338910000000006,55.59191,0.0
10:05:00,57.59394571428572,56.84694571428571,0.0
10:10:00,56.81183285714286,56.064832857142854,0.0
10:15:00,57.190940000000005,56.44394,0.0
10:20:00,54.25871142857143,53.511711428571424,0.0
10:25:00,52.20507857142858,51.45807857142857,0.0
10:30:00,48.573837142857144,47.826837142857144,0.0
10:35:00,45.81541428571428,45.06841428571429,0.0
10:40:00,42.367419999999996,41.62042,0.0
10:45:00,41.55741714285715,40.81041714285715,0.0
10:50:00,42.64499285714286,41.89799285714286,0.0
10:55:00,43.830531428571426,43.083531428571426,0.0
11:00:00,51.868495714285714,51.12149571428571,0.0
11:05:00,49.348760000000006,48.60176,0.0
11:10:00,47.178852857142864,46.43185285714286,0.0
11:15:00,47.93819428571429,47.19119428571428,0.0
11:20:00,49.72316714285714,48.97616714285714,0.0
11:25:00,49.18922142857143,48.44222142857143,0.0
11:30:00,48.883275714285716,48.136275714285716,0.0
11:35:00,48.987435714285716,48.24043571428571,0.0
11:40:00,46.94095285714286,46.193952857142854,0.0
11:45:00,45.75111857142857,45.00411857142857,0.0
11:50:00,44.64337285714286,43.89637285714286,0.0
11:55:00,46.622904285714284,45.875904285714284,0.0
12:00:00,44.67510285714286,43.928102857142854,0.0
12:05:00,43.99386142857143,43.24686142857143,0.0
12:10:00,42.34549714285714,41.59849714285714,0.0
12:15:00,38.918417142857145,38.171417142857145,0.0
12:20:00,38.706805714285714,37.959805714285714,0.0
12:25:00,38.63120714285714,37.884207142857136,0.0
12:30:00,43.643705714285716,42.89670571428571,0.0
12:35:00,42.941788571428575,42.19478857142857,0.0
12:40:00,44.526827142857144,43.779827142857144,0.0
12:45:00,41.15950142857143,40.41250142857143,0.0
12:50:00,40.854571428571425,40.107571428571426,0.0
12:55:00,40.332527142857145,39.585527142857146,0.0
13:00:00,43.823235714285715,43.076235714285716,0.0
13:05:00,39.526315714285715,38.779315714285715,0.0
13:10:00,40.77619428571428,40.02919428571429,0.0
13:15:00,40.01088428571428,39.263884285714276,0.0
13:20:00,39.58489142857143,38.837891428571425,0.0
13:25:00,37.30606857142857,36.55906857142857,0.0
13:30:00,37.83967714285715,37.09267714285714,0.0
13:35:00,41.20216714285714,40.45516714285714,0.0
13:40:00,47.47451571428571,46.72751571428571,0.0
13:45:00,39.607298571428565,38.86029857142857,0.0
13:50:00,38.14604285714285,37.39904285714285,0.0
13:55:00,44.258377142857135,43.51137714285714,0.0
14:00:00,47.17086714285715,46.42386714285715,0.0
14:05:00,44.724764285714286,43.97776428571429,0.0
14:10:00,42.18423142857143,41.43723142857142,0.0
14:15:00,42.14828142857142,41.40128142857143,0.0
14:20:00,42.832704285714286,42.08570428571428,0.0
14:25:00,41.85098714285714,41.10398714285714,0.0
14:30:00,48.180431428571424,47.43343142857143,0.0
14:35:00,49.32792857142857,48.58092857142857,0.0
14:40:00,47.42478,46.67778,0.0
14:45:00,48.37819142857143,47.63119142857143,0.0
14:50:00,51.28751142857143,50.540511428571435,0.0
14:55:00,52.65593571428571,51.90893571428571,0.0
15:00:00,49.35814142857142,48.61114142857143,0.0
15:05:00,45.18844428571429,44.44144428571428,0.0
15:10:00,50.27122428571429,49.52422428571429,0.0
15:15:00,50.67626857142857,49.92926857142857,0.0
15:20:00,53.62065857142857,52.87365857142857,0.0
15:25:00,52.07535857142857,51.32835857142857,0.0
15:30:00,53.21422714285715,52.46722714285714,0.0
15:35:00,58.883587142857145,58.13658714285714,0.0
15:40:00,60.75206000000001,60.00506,0.0
15:45:00,63.910358571428574,63.16335857142857,0.0
15:50:00,64.48829571428573,63.74129571428572,0.0
15:55:00,68.29448142857143,67.54748142857143,0.0
16:00:00,40.99295428571429,40.245954285714284,0.0
16:05:00,42.773939999999996,42.02694,0.0
16:10:00,44.87943571428571,44.13243571428571,0.0
16:15:00,46.859348571428576,46.11234857142857,0.0
16:20:00,53.853071428571425,53.10607142857143,0.0
16:25:00,64.21008857142857,63.46308857142857,0.0
16:30:00,64.30066571428571,63.55366571428572,0.0
